,Unnamed: 0,id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,error,popularity
2105,2105.0,6G2qV9ThNEQKwmDroKl6tW,Chale To Kat Hi Jaye Ga,Musarrat Nazir,['ghazal'],0.475,0.424,7.0,-10.095,0.0,0.0306,0.792,0.0,0.365,0.761,104.415,audio_features,spotify:track:6G2qV9ThNEQKwmDroKl6tW,https://api.spotify.com/v1/tracks/6G2qV9ThNEQKwmDroKl6tW,https://api.spotify.com/v1/audio-analysis/6G2qV9ThNEQKwmDroKl6tW,339560.0,4.0,,
2106,2106.0,1DB95iL16NiXHzvoqn8sik,Aj Pehli Vaari - Hakam Araiyen,Naseebo Lal,['ghazal'],0.672,0.904,1.0,-6.172,1.0,0.0745,0.566,0.000248,0.383,0.913,114.009,audio_features,spotify:track:1DB95iL16NiXHzvoqn8sik,https://api.spotify.com/v1/tracks/1DB95iL16NiXHzvoqn8sik,https://api.spotify.com/v1/audio-analysis/1DB95iL16NiXHzvoqn8sik,336977.0,4.0,,
2107,2107.0,4OAhXA685mbnXGp67UyDiN,Thandiyan Chawan,Noor Jehan,['ghazal'],0.416,0.436,7.0,-8.888,0.0,0.0739,0.161,0.000361,0.116,0.723,172.622,audio_features,spotify:track:4OAhXA685mbnXGp67UyDiN,https://api.spotify.com/v1/tracks/4OAhXA685mbnXGp67UyDiN,https://api.spotify.com/v1/audio-analysis/4OAhXA685mbnXGp67UyDiN,340170.0,4.0,,
2108,2108.0,5VMlZumMCRtjyAGmd8N4DQ,La Pila De Saqiya,Munni Begum,['ghazal'],0.477,0.418,5.0,-16.419,0.0,0.123,0.96,0.132,0.364,0.716,88.294,audio_features,spotify:track:5VMlZumMCRtjyAGmd8N4DQ,https://api.spotify.com/v1/tracks/5VMlZumMCRtjyAGmd8N4DQ,https://api.spotify.com/v1/audio-analysis/5VMlZumMCRtjyAGmd8N4DQ,338493.0,4.0,,
2109,2109.0,5VMlZumMCRtjyAGmd8N4DQ,La Pila De Saqiya,Munni Begum,['sufi'],0.477,0.418,5.0,-16.419,0.0,0.123,0.96,0.132,0.364,0.716,88.294,audio_features,spotify:track:5VMlZumMCRtjyAGmd8N4DQ,https://api.spotify.com/v1/tracks/5VMlZumMCRtjyAGmd8N4DQ,https://api.spotify.com/v1/audio-analysis/5VMlZumMCRtjyAGmd8N4DQ,338493.0,4.0,,
2110,2110.0,4OsrxglKhhT4V8dsjYHvA1,kisi Ne Meri Jan,Pankaj Udhas,['ghazal'],0.61,0.319,1.0,-20.636,1.0,0.0461,0.682,4.9e-05,0.0843,0.812,103.596,audio_features,spotify:track:4OsrxglKhhT4V8dsjYHvA1,https://api.spotify.com/v1/tracks/4OsrxglKhhT4V8dsjYHvA1,https://api.spotify.com/v1/audio-analysis/4OsrxglKhhT4V8dsjYHvA1,337240.0,4.0,,
2111,2111.0,33H3Cr0j0mIHArHGTMypOJ,Shehar Sansaan Hai,Abida Parveen,['ghazal'],0.272,0.354,11.0,-11.461,0.0,0.0693,0.778,0.00062,0.163,0.346,80.655,audio_features,spotify:track:33H3Cr0j0mIHArHGTMypOJ,https://api.spotify.com/v1/tracks/33H3Cr0j0mIHArHGTMypOJ,https://api.spotify.com/v1/audio-analysis/33H3Cr0j0mIHArHGTMypOJ,611515.0,4.0,,
2112,2112.0,6UunFFvx4RHzOKUwegE7fc,Jo Beet Chuki So Beet Chuki,K. L. Saigal,['ghazal'],0.492,0.278,8.0,-9.284,1.0,0.037,0.993,0.187,0.149,0.279,95.223,audio_features,spotify:track:6UunFFvx4RHzOKUwegE7fc,https://api.spotify.com/v1/tracks/6UunFFvx4RHzOKUwegE7fc,https://api.spotify.com/v1/audio-analysis/6UunFFvx4RHzOKUwegE7fc,193277.0,4.0,,
2113,2113.0,7ntGhY5pJQiFGxRxDVS5Kx,Tume Lingraaj,Anuradha Paudwal,['ghazal'],0.626,0.698,8.0,-11.383,1.0,0.134,0.72,0.0,0.719,0.912,76.426,audio_features,spotify:track:7ntGhY5pJQiFGxRxDVS5Kx,https://api.spotify.com/v1/tracks/7ntGhY5pJQiFGxRxDVS5Kx,https://api.spotify.com/v1/audio-analysis/7ntGhY5pJQiFGxRxDVS5Kx,340567.0,4.0,,
2114,2114.0,20pXq8dsaFMUGUGXWkjZGl,Jinda Ishq Laga,Abida Parveen,['ghazal'],0.538,0.71,0.0,-8.618,1.0,0.0463,0.747,0.0067,0.32,0.821,101.353,audio_features,spotify:track:20pXq8dsaFMUGUGXWkjZGl,https://api.spotify.com/v1/tracks/20pXq8dsaFMUGUGXWkjZGl,https://api.spotify.com/v1/audio-analysis/20pXq8dsaFMUGUGXWkjZGl,427238.0,4.0,,
2115,2115.0,7KzFvpK8YrbqmGFo8YrAgE,Tune Ye Noor Jo Zulfo Mein,Mehdi Hassan,['ghazal'],0.323,0.321,1.0,-17.506,1.0,0.0396,0.972,0.708,0.47,0.414,140.092,audio_features,spotify:track:7KzFvpK8YrbqmGFo8YrAgE,https://api.spotify.com/v1/tracks/7KzFvpK8YrbqmGFo8YrAgE,https://api.spotify.com/v1/audio-analysis/7KzFvpK8YrbqmGFo8YrAgE,556767.0,5.0,,
2116,2116.0,0GhcWfloOa9yCYaQcVbHPL,Bekhudi,Pankaj Udhas,['ghazal'],0.434,0.341,6.0,-11.36,0.0,0.0358,0.923,0.000485,0.102,0.345,80.486,audio_features,spotify:track:0GhcWfloOa9yCYaQcVbHPL,https://api.spotify.com/v1/tracks/0GhcWfloOa9yCYaQcVbHPL,https://api.spotify.com/v1/audio-analysis/0GhcWfloOa9yCYaQcVbHPL,405120.0,4.0,,
2117,2117.0,3A3WeTXwwwwcpE2Vv7dpC3,Oh Dilruba,Hariharan,['ghazal'],0.681,0.407,0.0,-12.935,0.0,0.0596,0.304,1.22e-05,0.692,0.536,133.856,audio_features,spotify:track:3A3WeTXwwwwcpE2Vv7dpC3,https://api.spotify.com/v1/tracks/3A3WeTXwwwwcpE2Vv7dpC3,https://api.spotify.com/v1/audio-analysis/3A3WeTXwwwwcpE2Vv7dpC3,327001.0,4.0,,
2118,2118.0,1IiMs7sYGomdUDW2CDJ7bx,"Main To Na Boli Mere (From ""Tere Mery Sapny"")",Nahid Akhtar,['ghazal'],0.524,0.68,5.0,-8.427,1.0,0.0338,0.782,0.0,0.232,0.856,99.151,audio_features,spotify:track:1IiMs7sYGomdUDW2CDJ7bx,https://api.spotify.com/v1/tracks/1IiMs7sYGomdUDW2CDJ7bx,https://api.spotify.com/v1/audio-analysis/1IiMs7sYGomdUDW2CDJ7bx,202560.0,4.0,,
2119,2119.0,4xl0ocYvdReXlXgWCRdIvq,Aaj Kano Ele Na,Anuradha Paudwal,['ghazal'],0.638,0.461,6.0,-8.334,1.0,0.0291,0.678,0.000673,0.0979,0.696,92.1,audio_features,spotify:track:4xl0ocYvdReXlXgWCRdIvq,https://api.spotify.com/v1/tracks/4xl0ocYvdReXlXgWCRdIvq,https://api.spotify.com/v1/audio-analysis/4xl0ocYvdReXlXgWCRdIvq,246733.0,4.0,,
2120,2120.0,3i0CM4IUdvkFWRt0Opb4A6,Mitwa Turu Tutu,Runa Laila,['ghazal'],0.576,0.462,1.0,-13.753,0.0,0.0804,0.408,1.86e-06,0.334,0.679,142.999,audio_features,spotify:track:3i0CM4IUdvkFWRt0Opb4A6,https://api.spotify.com/v1/tracks/3i0CM4IUdvkFWRt0Opb4A6,https://api.spotify.com/v1/audio-analysis/3i0CM4IUdvkFWRt0Opb4A6,318140.0,4.0,,
2121,2121.0,2Smtsb5NnY86tCrHldFnmu,Ji Karda Ae Inhan Nachan,Naseebo Lal,['ghazal'],0.657,0.916,1.0,-4.182,1.0,0.13,0.195,0.00728,0.116,0.849,158.028,audio_features,spotify:track:2Smtsb5NnY86tCrHldFnmu,https://api.spotify.com/v1/tracks/2Smtsb5NnY86tCrHldFnmu,https://api.spotify.com/v1/audio-analysis/2Smtsb5NnY86tCrHldFnmu,439611.0,4.0,,
2122,2122.0,2ZTyzfbapwilqOfGtsUS2k,Zabt E Gham Ka Sila,Hariharan,['ghazal'],0.422,0.41,7.0,-13.452,1.0,0.043,0.824,0.0447,0.297,0.31,139.851,audio_features,spotify:track:2ZTyzfbapwilqOfGtsUS2k,https://api.spotify.com/v1/tracks/2ZTyzfbapwilqOfGtsUS2k,https://api.spotify.com/v1/audio-analysis/2ZTyzfbapwilqOfGtsUS2k,381987.0,4.0,,
2123,2123.0,44vdg842VnkMErOg1mwQyz,Shree Yantra Chalisa,Anuradha Paudwal,['ghazal'],0.615,0.655,6.0,-5.184,1.0,0.0398,0.768,0.0,0.176,0.608,77.55,audio_features,spotify:track:44vdg842VnkMErOg1mwQyz,https://api.spotify.com/v1/tracks/44vdg842VnkMErOg1mwQyz,https://api.spotify.com/v1/audio-analysis/44vdg842VnkMErOg1mwQyz,761790.0,4.0,,
2124,2124.0,32dY8UpNlbKi5pcrdCQU5E,Band Honton Se,Noor Jehan,['ghazal'],0.389,0.354,2.0,-9.556,1.0,0.0495,0.908,0.0,0.0578,0.478,174.921,audio_features,spotify:track:32dY8UpNlbKi5pcrdCQU5E,https://api.spotify.com/v1/tracks/32dY8UpNlbKi5pcrdCQU5E,https://api.spotify.com/v1/audio-analysis/32dY8UpNlbKi5pcrdCQU5E,210920.0,3.0,,
2125,2125.0,7umKfAqhXA4Zg4TG38PItm,Chalo Re Mann,Anup Jalota,['ghazal'],0.697,0.412,9.0,-11.915,0.0,0.0555,0.539,0.0,0.101,0.595,78.987,audio_features,spotify:track:7umKfAqhXA4Zg4TG38PItm,https://api.spotify.com/v1/tracks/7umKfAqhXA4Zg4TG38PItm,https://api.spotify.com/v1/audio-analysis/7umKfAqhXA4Zg4TG38PItm,163507.0,4.0,,
2126,2126.0,3lgPNVBfNEEW27JsspYZNB,Dil Dharrakne Ka Sabab,Noor Jehan,['ghazal'],0.432,0.34,4.0,-13.58,0.0,0.031,0.849,0.706,0.0651,0.529,94.602,audio_features,spotify:track:3lgPNVBfNEEW27JsspYZNB,https://api.spotify.com/v1/tracks/3lgPNVBfNEEW27JsspYZNB,https://api.spotify.com/v1/audio-analysis/3lgPNVBfNEEW27JsspYZNB,379133.0,4.0,,
2127,2127.0,63P4RIqG3gqEyVQjhyRISK,Ghulam Ali-Tumharey Khat Men Naya,Ghulam Ali,['ghazal'],0.479,0.326,11.0,-20.776,1.0,0.0794,0.293,4.08e-05,0.618,0.639,107.378,audio_features,spotify:track:63P4RIqG3gqEyVQjhyRISK,https://api.spotify.com/v1/tracks/63P4RIqG3gqEyVQjhyRISK,https://api.spotify.com/v1/audio-analysis/63P4RIqG3gqEyVQjhyRISK,553467.0,4.0,,
2128,2128.0,738sLR9WoB1Jg63s28ND7y,Kar Kar Mintan Yaar Diyan,Atta Ullah Khan Esakhelvi,['ghazal'],0.331,0.749,6.0,-3.467,1.0,0.0392,0.893,0.52,0.28,0.636,84.308,audio_features,spotify:track:738sLR9WoB1Jg63s28ND7y,https://api.spotify.com/v1/tracks/738sLR9WoB1Jg63s28ND7y,https://api.spotify.com/v1/audio-analysis/738sLR9WoB1Jg63s28ND7y,386373.0,4.0,,
2129,2129.0,0FXHCnq1zPjOxXO3C10efY,Chand Hanse Duniya,Noor Jehan,['ghazal'],0.297,0.341,5.0,-8.515,1.0,0.0307,0.899,5.32e-05,0.354,0.45,159.44,audio_features,spotify:track:0FXHCnq1zPjOxXO3C10efY,https://api.spotify.com/v1/tracks/0FXHCnq1zPjOxXO3C10efY,https://api.spotify.com/v1/audio-analysis/0FXHCnq1zPjOxXO3C10efY,208533.0,3.0,,
2130,2130.0,5rfyr8I2rMu0JwMT5WYOtc,Zindagi De Mele,Naseebo Lal,['ghazal'],0.62,0.703,9.0,-6.184,1.0,0.0356,0.417,0.0532,0.431,0.724,130.062,audio_features,spotify:track:5rfyr8I2rMu0JwMT5WYOtc,https://api.spotify.com/v1/tracks/5rfyr8I2rMu0JwMT5WYOtc,https://api.spotify.com/v1/audio-analysis/5rfyr8I2rMu0JwMT5WYOtc,352807.0,4.0,,
2131,2131.0,6qhIg154S8F802mKQhBVCt,Saaiyan,Abida Parveen,['ghazal'],0.562,0.829,5.0,-9.222,0.0,0.214,0.631,0.000176,0.326,0.684,169.164,audio_features,spotify:track:6qhIg154S8F802mKQhBVCt,https://api.spotify.com/v1/tracks/6qhIg154S8F802mKQhBVCt,https://api.spotify.com/v1/audio-analysis/6qhIg154S8F802mKQhBVCt,418900.0,4.0,,
2132,2132.0,0B2SJiOgkAYdGrJcdwNcyf,Dwar Dwar Hoon Bhatki Maiya,Anuradha Paudwal,['ghazal'],0.497,0.537,0.0,-8.477,0.0,0.0331,0.856,1.41e-06,0.351,0.863,89.09,audio_features,spotify:track:0B2SJiOgkAYdGrJcdwNcyf,https://api.spotify.com/v1/tracks/0B2SJiOgkAYdGrJcdwNcyf,https://api.spotify.com/v1/audio-analysis/0B2SJiOgkAYdGrJcdwNcyf,309107.0,4.0,,
2133,2133.0,2oOLyelokIg3G7Tqu1v4mO,Chori Kahin Khule Na,Farida Khanum,['ghazal'],0.275,0.643,5.0,-6.585,0.0,0.0336,0.848,1.93e-05,0.309,0.322,137.269,audio_features,spotify:track:2oOLyelokIg3G7Tqu1v4mO,https://api.spotify.com/v1/tracks/2oOLyelokIg3G7Tqu1v4mO,https://api.spotify.com/v1/audio-analysis/2oOLyelokIg3G7Tqu1v4mO,454000.0,4.0,,
2134,2134.0,69d8Q6zNea596X49qvwBZa,Tunjha Kehra Thora Gayan,Abida Parveen,['ghazal'],0.554,0.56,7.0,-13.475,0.0,0.0641,0.595,0.000244,0.253,0.799,95.2,audio_features,spotify:track:69d8Q6zNea596X49qvwBZa,https://api.spotify.com/v1/tracks/69d8Q6zNea596X49qvwBZa,https://api.spotify.com/v1/audio-analysis/69d8Q6zNea596X49qvwBZa,458240.0,4.0,,
2135,2135.0,4xv0U8PDS62TSv1omVVKgn,Koi Dost Hai Na Raqueeb,Jagjit Singh,['ghazal'],0.554,0.223,6.0,-18.01,1.0,0.0278,0.837,0.00789,0.0411,0.577,88.166,audio_features,spotify:track:4xv0U8PDS62TSv1omVVKgn,https://api.spotify.com/v1/tracks/4xv0U8PDS62TSv1omVVKgn,https://api.spotify.com/v1/audio-analysis/4xv0U8PDS62TSv1omVVKgn,273733.0,4.0,,
2136,2136.0,0ApAtUKKCBzyVxwMJA2OQS,Re Mann Sai Naam Tu Bhaj Le,Anuradha Paudwal,['ghazal'],0.436,0.412,7.0,-8.422,1.0,0.03,0.97,4.23e-06,0.146,0.524,81.901,audio_features,spotify:track:0ApAtUKKCBzyVxwMJA2OQS,https://api.spotify.com/v1/tracks/0ApAtUKKCBzyVxwMJA2OQS,https://api.spotify.com/v1/audio-analysis/0ApAtUKKCBzyVxwMJA2OQS,421158.0,4.0,,
2137,2137.0,0PMWl0j8uJgllz3md1f71r,Jaaga Hoon Kab Se,Hariharan,['ghazal'],0.372,0.378,0.0,-12.401,1.0,0.0401,0.632,0.029,0.117,0.294,131.866,audio_features,spotify:track:0PMWl0j8uJgllz3md1f71r,https://api.spotify.com/v1/tracks/0PMWl0j8uJgllz3md1f71r,https://api.spotify.com/v1/audio-analysis/0PMWl0j8uJgllz3md1f71r,481534.0,3.0,,
2138,2138.0,3E7fyHTEzrdnHnp8IxlGjy,Gurudev Aarti,Anuradha Paudwal,['ghazal'],0.547,0.839,1.0,-7.823,0.0,0.0545,0.71,0.0,0.439,0.71,96.404,audio_features,spotify:track:3E7fyHTEzrdnHnp8IxlGjy,https://api.spotify.com/v1/tracks/3E7fyHTEzrdnHnp8IxlGjy,https://api.spotify.com/v1/audio-analysis/3E7fyHTEzrdnHnp8IxlGjy,271401.0,4.0,,
2139,2139.0,3E7fyHTEzrdnHnp8IxlGjy,Gurudev Aarti,Anuradha Paudwal,['ghazal'],0.547,0.839,1.0,-7.823,0.0,0.0545,0.71,0.0,0.439,0.71,96.404,audio_features,spotify:track:3E7fyHTEzrdnHnp8IxlGjy,https://api.spotify.com/v1/tracks/3E7fyHTEzrdnHnp8IxlGjy,https://api.spotify.com/v1/audio-analysis/3E7fyHTEzrdnHnp8IxlGjy,271401.0,4.0,,
2140,2140.0,26Wevrvcd7mz9FjlnM3Wh9,Albeli Re Ambe Maat,Anuradha Paudwal,['ghazal'],0.619,0.457,2.0,-7.655,1.0,0.0583,0.614,9.83e-06,0.156,0.772,84.979,audio_features,spotify:track:26Wevrvcd7mz9FjlnM3Wh9,https://api.spotify.com/v1/tracks/26Wevrvcd7mz9FjlnM3Wh9,https://api.spotify.com/v1/audio-analysis/26Wevrvcd7mz9FjlnM3Wh9,386760.0,4.0,,
2141,2141.0,1bmqPstQjewgzFLDMLGMcD,Jalaram Amritwani,Anuradha Paudwal,['ghazal'],0.581,0.451,6.0,-9.558,0.0,0.0634,0.852,0.0,0.446,0.893,144.771,audio_features,spotify:track:1bmqPstQjewgzFLDMLGMcD,https://api.spotify.com/v1/tracks/1bmqPstQjewgzFLDMLGMcD,https://api.spotify.com/v1/audio-analysis/1bmqPstQjewgzFLDMLGMcD,2924619.0,4.0,,
2142,2142.0,6e0SNuAWXttRTKiT2asM3R,Dard Minnat Kashe Dawa,Nayyara Noor,['ghazal'],0.507,0.262,8.0,-15.146,0.0,0.0342,0.937,0.476,0.18,0.433,97.017,audio_features,spotify:track:6e0SNuAWXttRTKiT2asM3R,https://api.spotify.com/v1/tracks/6e0SNuAWXttRTKiT2asM3R,https://api.spotify.com/v1/audio-analysis/6e0SNuAWXttRTKiT2asM3R,294613.0,4.0,,
2143,2143.0,7lQwJ4LCWNG4dXpngDxIrm,Jo Nokdi Dila Dey,K. L. Saigal,['ghazal'],0.462,0.115,0.0,-16.718,1.0,0.0572,0.99,0.1,0.185,0.352,112.314,audio_features,spotify:track:7lQwJ4LCWNG4dXpngDxIrm,https://api.spotify.com/v1/tracks/7lQwJ4LCWNG4dXpngDxIrm,https://api.spotify.com/v1/audio-analysis/7lQwJ4LCWNG4dXpngDxIrm,198057.0,4.0,,
2144,2144.0,5cSIYSZZmflOAZ3hssBr82,Bare Badnaseeb The Hum,Aziz Mian,['ghazal'],0.529,0.824,4.0,-7.393,0.0,0.379,0.0722,3.91e-05,0.13,0.464,130.951,audio_features,spotify:track:5cSIYSZZmflOAZ3hssBr82,https://api.spotify.com/v1/tracks/5cSIYSZZmflOAZ3hssBr82,https://api.spotify.com/v1/audio-analysis/5cSIYSZZmflOAZ3hssBr82,953947.0,4.0,,
2145,2145.0,5nIkPShXTH8QsZGhdrbAdn,"Han Deya Hani Sajnan (From ""Naag Devta"")",Noor Jehan,['ghazal'],0.536,0.741,8.0,-6.621,1.0,0.0409,0.373,0.000998,0.112,0.948,121.638,audio_features,spotify:track:5nIkPShXTH8QsZGhdrbAdn,https://api.spotify.com/v1/tracks/5nIkPShXTH8QsZGhdrbAdn,https://api.spotify.com/v1/audio-analysis/5nIkPShXTH8QsZGhdrbAdn,285156.0,4.0,,
2146,2146.0,4uRhSMabFHBEf2ZXLBPp67,Om Namah Shivaye - Universal Chant,Pankaj Udhas,['ghazal'],0.695,0.514,2.0,-10.606,1.0,0.0265,0.654,9.52e-05,0.221,0.417,119.974,audio_features,spotify:track:4uRhSMabFHBEf2ZXLBPp67,https://api.spotify.com/v1/tracks/4uRhSMabFHBEf2ZXLBPp67,https://api.spotify.com/v1/audio-analysis/4uRhSMabFHBEf2ZXLBPp67,985871.0,4.0,,
2147,2147.0,4uRhSMabFHBEf2ZXLBPp67,Om Namah Shivaye - Universal Chant,Pankaj Udhas,['ghazal'],0.695,0.514,2.0,-10.606,1.0,0.0265,0.654,9.52e-05,0.221,0.417,119.974,audio_features,spotify:track:4uRhSMabFHBEf2ZXLBPp67,https://api.spotify.com/v1/tracks/4uRhSMabFHBEf2ZXLBPp67,https://api.spotify.com/v1/audio-analysis/4uRhSMabFHBEf2ZXLBPp67,985871.0,4.0,,
2148,2148.0,3IspKZVbW5bv6ligebE2hX,Hik Tedian Yaaden,Atta Ullah Khan Esakhelvi,['ghazal'],0.65,0.737,6.0,-7.86,1.0,0.0521,0.311,3.13e-05,0.0978,0.902,83.573,audio_features,spotify:track:3IspKZVbW5bv6ligebE2hX,https://api.spotify.com/v1/tracks/3IspKZVbW5bv6ligebE2hX,https://api.spotify.com/v1/audio-analysis/3IspKZVbW5bv6ligebE2hX,402024.0,4.0,,
2149,2149.0,45QM8CjkdP6RVF9R9cIyKC,Ke Jaane Kothay,Subhamita Banerjee,['ghazal'],0.432,0.498,7.0,-8.29,1.0,0.091,0.596,0.000117,0.0954,0.542,81.616,audio_features,spotify:track:45QM8CjkdP6RVF9R9cIyKC,https://api.spotify.com/v1/tracks/45QM8CjkdP6RVF9R9cIyKC,https://api.spotify.com/v1/audio-analysis/45QM8CjkdP6RVF9R9cIyKC,261833.0,4.0,,
2150,2150.0,00uNGkRrqfbjNLHUhTL4OT,Kahani Pyar Ki,Pankaj Udhas,['ghazal'],0.493,0.391,0.0,-13.795,1.0,0.114,0.0752,0.0,0.0749,0.46,82.506,audio_features,spotify:track:00uNGkRrqfbjNLHUhTL4OT,https://api.spotify.com/v1/tracks/00uNGkRrqfbjNLHUhTL4OT,https://api.spotify.com/v1/audio-analysis/00uNGkRrqfbjNLHUhTL4OT,450445.0,4.0,,
2151,2151.0,300YCDqANfeX9xxzlCfL87,Maie Ke Dil Mamta Ke Dariya,Anup Jalota,['ghazal'],0.462,0.696,2.0,-6.561,1.0,0.0506,0.651,0.00745,0.346,0.728,88.056,audio_features,spotify:track:300YCDqANfeX9xxzlCfL87,https://api.spotify.com/v1/tracks/300YCDqANfeX9xxzlCfL87,https://api.spotify.com/v1/audio-analysis/300YCDqANfeX9xxzlCfL87,310413.0,4.0,,
2152,2152.0,1E4btN3qFHiQ4zlOEtWQte,Deed Hoi Menon,Noor Jehan,['ghazal'],0.477,0.571,6.0,-9.825,0.0,0.0562,0.767,0.000688,0.0869,0.621,94.765,audio_features,spotify:track:1E4btN3qFHiQ4zlOEtWQte,https://api.spotify.com/v1/tracks/1E4btN3qFHiQ4zlOEtWQte,https://api.spotify.com/v1/audio-analysis/1E4btN3qFHiQ4zlOEtWQte,295482.0,4.0,,
2153,2153.0,4LZa4kbt6xXkYBoGYgoU1N,Main Ho Gayi Teri Zalman - Jabroo,Noor Jehan,['ghazal'],0.609,0.648,10.0,-2.785,0.0,0.057,0.936,0.0191,0.216,0.794,92.507,audio_features,spotify:track:4LZa4kbt6xXkYBoGYgoU1N,https://api.spotify.com/v1/tracks/4LZa4kbt6xXkYBoGYgoU1N,https://api.spotify.com/v1/audio-analysis/4LZa4kbt6xXkYBoGYgoU1N,238773.0,4.0,,
2154,2154.0,0kqEPbhnUEEL0N8bkThE8m,"Koi Naiya Chadke Jaaye (From ""Ganga Maiya Var De"")",Anuradha Paudwal,['ghazal'],0.438,0.495,6.0,-2.778,1.0,0.0276,0.879,3.61e-05,0.154,0.401,116.562,audio_features,spotify:track:0kqEPbhnUEEL0N8bkThE8m,https://api.spotify.com/v1/tracks/0kqEPbhnUEEL0N8bkThE8m,https://api.spotify.com/v1/audio-analysis/0kqEPbhnUEEL0N8bkThE8m,372193.0,1.0,,
2155,2155.0,2CzSHeDlMaDjb6S11DRc3z,"Mohay kaisa jobanwa ka chor mila re (From ""Nagin"")",Zubaida Khanum,['ghazal'],0.357,0.503,5.0,-10.722,0.0,0.103,0.747,1.46e-05,0.683,0.675,156.983,audio_features,spotify:track:2CzSHeDlMaDjb6S11DRc3z,https://api.spotify.com/v1/tracks/2CzSHeDlMaDjb6S11DRc3z,https://api.spotify.com/v1/audio-analysis/2CzSHeDlMaDjb6S11DRc3z,188761.0,3.0,,
2156,2156.0,5YIDAUpfqFXwdOA8DJFtho,Asa Dil Dendan,Attaullah Khan,['ghazal'],0.718,0.698,9.0,-6.579,1.0,0.0601,0.595,3.88e-05,0.0757,0.63,147.005,audio_features,spotify:track:5YIDAUpfqFXwdOA8DJFtho,https://api.spotify.com/v1/tracks/5YIDAUpfqFXwdOA8DJFtho,https://api.spotify.com/v1/audio-analysis/5YIDAUpfqFXwdOA8DJFtho,395760.0,3.0,,
2157,2157.0,5aFW3CduDz6HwyLx7mKGB7,Koi Kuri Karle Pasand Mundeya,Masood Rana,['ghazal'],0.569,0.272,5.0,-14.538,1.0,0.0918,0.991,0.0123,0.145,0.607,120.987,audio_features,spotify:track:5aFW3CduDz6HwyLx7mKGB7,https://api.spotify.com/v1/tracks/5aFW3CduDz6HwyLx7mKGB7,https://api.spotify.com/v1/audio-analysis/5aFW3CduDz6HwyLx7mKGB7,340219.0,4.0,,
2158,2158.0,0QfeuDZjuVBro0q4nc597X,Uff Gharele Vehela,Begum Akhtar,['ghazal'],0.38,0.282,4.0,-11.664,1.0,0.0783,0.992,0.346,0.166,0.513,71.519,audio_features,spotify:track:0QfeuDZjuVBro0q4nc597X,https://api.spotify.com/v1/tracks/0QfeuDZjuVBro0q4nc597X,https://api.spotify.com/v1/audio-analysis/0QfeuDZjuVBro0q4nc597X,204468.0,3.0,,
2159,2159.0,1v8mv9OzAcOOP2ezhFYvm5,Jaago Re Jaago,Anup Jalota,['ghazal'],0.414,0.683,8.0,-7.529,0.0,0.0469,0.65,0.0,0.0444,0.691,77.492,audio_features,spotify:track:1v8mv9OzAcOOP2ezhFYvm5,https://api.spotify.com/v1/tracks/1v8mv9OzAcOOP2ezhFYvm5,https://api.spotify.com/v1/audio-analysis/1v8mv9OzAcOOP2ezhFYvm5,404945.0,4.0,,
2160,2160.0,0ZS87Z6VDmpWQhr8nZ5B5K,Ve Main Tere Layi Duniya Te Ayi Sajna,Noor Jehan,['ghazal'],0.403,0.377,0.0,-13.873,1.0,0.0508,0.709,0.0,0.314,0.863,160.904,audio_features,spotify:track:0ZS87Z6VDmpWQhr8nZ5B5K,https://api.spotify.com/v1/tracks/0ZS87Z6VDmpWQhr8nZ5B5K,https://api.spotify.com/v1/audio-analysis/0ZS87Z6VDmpWQhr8nZ5B5K,253070.0,4.0,,
2161,2161.0,7dS2Avtz1B1nnIdRvxUYlX,Salam Assalam 2,Ali Haider,['ghazal'],0.243,0.442,10.0,-3.873,1.0,0.0299,0.841,0.0,0.111,0.152,85.968,audio_features,spotify:track:7dS2Avtz1B1nnIdRvxUYlX,https://api.spotify.com/v1/tracks/7dS2Avtz1B1nnIdRvxUYlX,https://api.spotify.com/v1/audio-analysis/7dS2Avtz1B1nnIdRvxUYlX,517147.0,4.0,,
2162,2162.0,7o7QZdGpsVEPUr8R8iCvXS,Kisi Ki Shaam - E - Saadgi Sahar Ka Rang Pa Gayi,Ghulam Ali,['ghazal'],0.432,0.47,8.0,-10.499,1.0,0.0375,0.945,0.00483,0.276,0.614,144.082,audio_features,spotify:track:7o7QZdGpsVEPUr8R8iCvXS,https://api.spotify.com/v1/tracks/7o7QZdGpsVEPUr8R8iCvXS,https://api.spotify.com/v1/audio-analysis/7o7QZdGpsVEPUr8R8iCvXS,462333.0,3.0,,
2163,2163.0,7o7QZdGpsVEPUr8R8iCvXS,Kisi Ki Shaam - E - Saadgi Sahar Ka Rang Pa Gayi,Ghulam Ali,['ghazal'],0.432,0.47,8.0,-10.499,1.0,0.0375,0.945,0.00483,0.276,0.614,144.082,audio_features,spotify:track:7o7QZdGpsVEPUr8R8iCvXS,https://api.spotify.com/v1/tracks/7o7QZdGpsVEPUr8R8iCvXS,https://api.spotify.com/v1/audio-analysis/7o7QZdGpsVEPUr8R8iCvXS,462333.0,3.0,,
